"day","time","davetazLongitude","davetazLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Saturday","2",-0.0975,51.373,2011-12-17,"Fire","Croydon","Croydon",384,"Woodside","1122331332322",132.000906823712,0.07
"Saturday","3",-0.096,51.374,2009-02-14,"False Alarm","Croydon","Croydon",338,"Croydon","1122331332322",91.7058931617365,0.07
"Saturday","4",-0.099,51.373,2010-08-28,"False Alarm","Croydon","Croydon",319,"Croydon","1122331332322",77.1163192496421,0.07
"Saturday","4",-0.1005,51.373,2011-08-20,"False Alarm","Croydon","Croydon",245,"Croydon","1122331332322",77.1163192496421,0.07
"Saturday","5",-0.1005,51.372,2010-12-04,"False Alarm","Croydon","Croydon",254,"Croydon","1122331332322",73.6426111753339,0.07
"Saturday","6",-0.096,51.374,2010-12-25,"False Alarm","Croydon","Croydon",377,"Croydon","1122331332322",81.9795105536736,0.07
"Saturday","7",-0.1005,51.374,2010-02-27,"False Alarm","Croydon","Croydon",191,"Croydon","1122331332322",114.632366452171,0.08
"Saturday","7",-0.1005,51.374,2010-07-10,"False Alarm","Croydon","Croydon",295,"Croydon","1122331332322",114.632366452171,0.08
"Saturday","8",-0.1005,51.374,2009-10-10,"False Alarm","Croydon","Croydon",275,"Croydon","1122331332322",189.664460857228,0.08
"Saturday","8",-0.1005,51.374,2009-12-26,"False Alarm","Croydon","Croydon",237,"Croydon","1122331332322",189.664460857228,0.09
"Saturday","8",-0.1005,51.374,2011-09-03,"False Alarm","Croydon","Croydon",212,"Croydon","1122331332322",189.664460857228,0.09
"Saturday","8",-0.1005,51.374,2011-12-17,"False Alarm","Croydon","Croydon",210,"Croydon","1122331332322",189.664460857228,0.09
"Saturday","8",-0.096,51.374,2010-11-13,"Fire","Croydon","Croydon",848,"Forest Hill","1122331332322",189.664460857228,0.07
"Saturday","8",-0.096,51.374,2011-02-26,"Special Service","Croydon","Croydon",297,"Croydon","1122331332322",189.664460857228,0.08
