"day","time","davetazLongitude","davetazLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Friday","4",-0.1755,51.486,2011-03-25,"False Alarm","Kensington and Chelsea","Chelsea",254,"Chelsea","11223342311343",55.7164678085871,0.07
"Friday","11",-0.174,51.484,2010-01-22,"False Alarm","Kensington and Chelsea","Chelsea",142,"Chelsea","11223342311343",234.009164796066,0.1
"Friday","11",-0.174,51.485,2011-07-29,"False Alarm","Kensington and Chelsea","Chelsea",147,"Chelsea","11223342311343",234.009164796066,0.1
"Friday","11",-0.174,51.485,2012-08-31,"False Alarm","Kensington and Chelsea","Chelsea",126,"Chelsea","11223342311343",234.009164796066,0.1
"Friday","12",-0.174,51.484,2010-01-22,"False Alarm","Kensington and Chelsea","Chelsea",107,"Chelsea","11223342311343",253.509928529071,0.11
"Friday","14",-0.1755,51.486,2012-02-24,"Special Service","Kensington and Chelsea","Chelsea",191,"Chelsea","11223342311343",256.295751919501,0.09
"Friday","18",-0.174,51.484,2010-07-02,"False Alarm","Kensington and Chelsea","Chelsea",169,"Chelsea","11223342311343",245.152458357783,0.1
"Friday","20",-0.1755,51.486,2012-10-26,"Fire","Kensington and Chelsea","Chelsea",222,"Chelsea","11223342311343",222.865871234348,0.09
"Monday","4",-0.174,51.484,2009-08-10,"False Alarm","Kensington and Chelsea","Chelsea",181,"Chelsea","11223342311343",16.7149403425761,0.05
"Monday","7",-0.1755,51.486,2009-11-09,"Special Service","Kensington and Chelsea","Chelsea",227,"Chelsea","11223342311343",58.5022911990164,0.07
"Monday","10",-0.174,51.485,2010-02-22,"False Alarm","Kensington and Chelsea","Chelsea",149,"Chelsea","11223342311343",144.862816302326,0.09
"Monday","11",-0.174,51.485,2010-03-22,"Special Service","Kensington and Chelsea","Chelsea",32,"Chelsea","11223342311343",156.006109864044,0.13
"Monday","13",-0.1755,51.486,2011-09-19,"Special Service","Kensington and Chelsea","Chelsea",247,"Chelsea","11223342311343",22.2865871234348,0.05
"Monday","14",-0.174,51.485,2009-03-09,"False Alarm","Kensington and Chelsea","Chelsea",154,"Chelsea","11223342311343",164.363580035332,0.09
"Monday","16",-0.1755,51.486,2009-03-30,"Special Service","Kensington and Chelsea","Chelsea",341,"Chelsea","11223342311343",200.579284110914,0.08
"Monday","17",-0.1755,51.486,2009-01-19,"Special Service","Kensington and Chelsea","Chelsea",193,"Chelsea","11223342311343",228.437518015207,0.09
"Monday","20",-0.174,51.484,2009-03-16,"False Alarm","Kensington and Chelsea","Chelsea",153,"Chelsea","11223342311343",164.363580035332,0.09
"Monday","21",-0.1755,51.485,2011-01-31,"Fire","Kensington and Chelsea","Chelsea",242,"Chelsea","11223342311343",153.220286473614,0.08
"Monday","22",-0.174,51.484,2010-08-09,"False Alarm","Kensington and Chelsea","Chelsea",136,"Chelsea","11223342311343",139.291169521468,0.09
"Saturday","2",-0.174,51.484,2010-03-20,"False Alarm","Kensington and Chelsea","Chelsea",199,"Chelsea","11223342311343",89.1463484937394,0.08
"Saturday","3",-0.174,51.484,2010-03-20,"False Alarm","Kensington and Chelsea","Chelsea",155,"Chelsea","11223342311343",64.0739379798752,0.07
"Saturday","4",-0.174,51.484,2010-06-19,"False Alarm","Kensington and Chelsea","Chelsea",211,"Chelsea","11223342311343",50.1448210277284,0.07
"Saturday","4",-0.1755,51.486,2010-05-08,"Special Service","Kensington and Chelsea","Chelsea",390,"Chelsea","11223342311343",50.1448210277284,0.06
"Saturday","5",-0.174,51.484,2009-10-31,"Special Service","Kensington and Chelsea","Chelsea",253,"Chelsea","11223342311343",50.1448210277284,0.06
"Saturday","7",-0.174,51.484,2012-12-29,"False Alarm","Kensington and Chelsea","Chelsea",130,"Chelsea","11223342311343",58.5022911990164,0.08
"Saturday","9",-0.174,51.484,2009-08-29,"False Alarm","Kensington and Chelsea","Chelsea",144,"Chelsea","11223342311343",125.362052569321,0.09
"Saturday","9",-0.174,51.484,2010-07-10,"False Alarm","Kensington and Chelsea","Chelsea",158,"Chelsea","11223342311343",125.362052569321,0.09
"Saturday","10",-0.174,51.484,2012-04-28,"Fire","Kensington and Chelsea","Chelsea",174,"Chelsea","11223342311343",169.935226816191,0.09
"Saturday","10",-0.174,51.484,2012-04-28,"False Alarm","Kensington and Chelsea","Chelsea",579,"Chelsea","11223342311343",169.935226816191,0.07
"Saturday","11",-0.174,51.484,2012-06-02,"Special Service","Kensington and Chelsea","Chelsea",885,"Chelsea","11223342311343",206.150930891772,0.07
"Saturday","13",-0.174,51.484,2011-07-23,"Fire","Kensington and Chelsea","Chelsea",93,"Chelsea","11223342311343",217.29422445349,0.11
"Saturday","13",-0.1755,51.486,2010-04-24,"Special Service","Kensington and Chelsea","Chelsea",330,"Knightsbridge","11223342311343",217.29422445349,0.08
"Saturday","16",-0.174,51.484,2010-03-20,"False Alarm","Kensington and Chelsea","Chelsea",137,"Chelsea","11223342311343",195.007637330055,0.1
"Saturday","17",-0.174,51.484,2010-06-19,"False Alarm","Kensington and Chelsea","Chelsea",187,"Chelsea","11223342311343",197.793460720484,0.09
"Saturday","17",-0.1755,51.485,2011-05-14,"False Alarm","Kensington and Chelsea","Chelsea",197,"Chelsea","11223342311343",197.793460720484,0.09
"Saturday","19",-0.174,51.484,2011-11-05,"False Alarm","Kensington and Chelsea","Chelsea",216,"Chelsea","11223342311343",183.864343768337,0.09
"Saturday","19",-0.174,51.485,2009-08-01,"False Alarm","Kensington and Chelsea","Chelsea",193,"Chelsea","11223342311343",183.864343768337,0.09
"Saturday","20",-0.1755,51.486,2009-01-24,"Special Service","Kensington and Chelsea","Chelsea",364,"Kensington","11223342311343",178.292696987479,0.08
"Saturday","20",-0.174,51.485,2012-07-28,"False Alarm","Kensington and Chelsea","Chelsea",157,"Chelsea","11223342311343",178.292696987479,0.09
"Saturday","22",-0.174,51.484,2012-02-11,"False Alarm","Kensington and Chelsea","Chelsea",149,"Chelsea","11223342311343",150.434463083185,0.09
"Sunday","0",-0.174,51.484,2009-11-01,"False Alarm","Kensington and Chelsea","Chelsea",164,"Chelsea","11223342311343",80.7888783224513,0.08
"Sunday","2",-0.174,51.484,2009-02-22,"False Alarm","Kensington and Chelsea","Chelsea",207,"Chelsea","11223342311343",44.5731742468697,0.06
"Sunday","2",-0.1755,51.486,2009-09-13,"Fire","Kensington and Chelsea","Chelsea",303,"Chelsea","11223342311343",44.5731742468697,0.06
"Sunday","3",-0.174,51.484,2010-05-09,"False Alarm","Kensington and Chelsea","Chelsea",231,"Chelsea","11223342311343",30.6440572947229,0.06
"Sunday","11",-0.1755,51.485,2012-09-16,"Special Service","Kensington and Chelsea","Chelsea",352,"Chelsea","11223342311343",91.9321718841687,0.07
"Sunday","12",-0.174,51.484,2010-02-21,"Fire","Kensington and Chelsea","Chelsea",138,"Chelsea","11223342311343",103.075465445886,0.08
"Sunday","12",-0.174,51.484,2010-02-21,"False Alarm","Kensington and Chelsea","Chelsea",487,"Fulham","11223342311343",103.075465445886,0.07
"Sunday","12",-0.1755,51.485,2009-08-16,"Special Service","Kensington and Chelsea","Chelsea",160,"Chelsea","11223342311343",103.075465445886,0.08
"Sunday","13",-0.174,51.484,2010-08-29,"Special Service","Kensington and Chelsea","Chelsea",156,"Chelsea","11223342311343",136.505346131038,0.09
"Sunday","14",-0.1755,51.486,2012-11-18,"Special Service","Kensington and Chelsea","Chelsea",393,"Chelsea","11223342311343",125.362052569321,0.07
"Sunday","16",-0.174,51.484,2010-03-07,"False Alarm","Kensington and Chelsea","Chelsea",237,"Chelsea","11223342311343",125.362052569321,0.08
"Sunday","18",-0.174,51.484,2011-10-09,"Special Service","Kensington and Chelsea","Chelsea",220,"Chelsea","11223342311343",111.432935617174,0.08
"Sunday","18",-0.174,51.484,2012-07-22,"Fire","Kensington and Chelsea","Chelsea",100,"Chelsea","11223342311343",111.432935617174,0.09
"Sunday","19",-0.174,51.485,2012-04-22,"False Alarm","Kensington and Chelsea","Chelsea",121,"Chelsea","11223342311343",97.5038186650274,0.09
"Thursday","1",-0.174,51.484,2010-04-01,"False Alarm","Kensington and Chelsea","Chelsea",365,"Chelsea","11223342311343",69.6455847607339,0.06
"Thursday","5",-0.1755,51.486,2010-12-30,"Special Service","Kensington and Chelsea","Chelsea",393,"Chelsea","11223342311343",47.358997637299,0.06
"Thursday","8",-0.174,51.484,2009-06-25,"Special Service","Kensington and Chelsea","Chelsea",226,"Chelsea","11223342311343",161.577756644903,0.08
"Thursday","8",-0.174,51.484,2009-09-17,"False Alarm","Kensington and Chelsea","Chelsea",158,"Chelsea","11223342311343",161.577756644903,0.09
"Thursday","8",-0.174,51.485,2009-10-29,"False Alarm","Kensington and Chelsea","Chelsea",162,"Chelsea","11223342311343",161.577756644903,0.09
"Thursday","9",-0.174,51.485,2012-08-30,"False Alarm","Kensington and Chelsea","Chelsea",331,"Fulham","11223342311343",192.221813939625,0.08
"Thursday","10",-0.174,51.484,2011-10-27,"False Alarm","Kensington and Chelsea","Chelsea",189,"Chelsea","11223342311343",203.365107501343,0.09
"Thursday","10",-0.174,51.485,2010-02-04,"False Alarm","Kensington and Chelsea","Chelsea",146,"Chelsea","11223342311343",203.365107501343,0.1
"Thursday","10",-0.174,51.485,2010-06-03,"False Alarm","Kensington and Chelsea","Chelsea",244,"Chelsea","11223342311343",203.365107501343,0.09
"Thursday","11",-0.174,51.485,2010-02-25,"False Alarm","Kensington and Chelsea","Chelsea",401,"Kensington","11223342311343",222.865871234348,0.08
