"day","time","simplifiedLongitude","simplifiedLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Monday","15",-0.3405,51.624,2011-06-27,"False Alarm","Harrow","Stanmore",431,"Stanmore","1122334434232",8,0.03
"Monday","15",-0.3405,51.624,2011-06-27,"False Alarm","Harrow","Stanmore",431,"Stanmore","1122334434232",2,0.02
"Monday","7",-0.3405,51.624,2010-08-23,"False Alarm","Harrow","Stanmore",661,"Harrow","1122334434232",6,0.03
"Monday","7",-0.3405,51.624,2010-08-23,"False Alarm","Harrow","Stanmore",661,"Harrow","1122334434232",2,0.02
"Saturday","14",-0.3405,51.624,2010-08-21,"False Alarm","Harrow","Stanmore",517,"Harrow","1122334434232",8,0.03
"Saturday","14",-0.3405,51.624,2010-08-21,"False Alarm","Harrow","Stanmore",517,"Harrow","1122334434232",3,0.02
"Saturday","15",-0.3405,51.624,2010-08-21,"False Alarm","Harrow","Stanmore",418,"Stanmore","1122334434232",8,0.03
"Saturday","15",-0.3405,51.624,2010-08-21,"False Alarm","Harrow","Stanmore",418,"Stanmore","1122334434232",3,0.02
"Saturday","20",-0.3405,51.624,2009-06-20,"Special Service","Harrow","Stanmore",409,"Stanmore","1122334434232",1,0.01
"Saturday","20",-0.3405,51.624,2009-06-20,"Special Service","Harrow","Stanmore",409,"Stanmore","1122334434232",4,0.02
"Saturday","7",-0.3405,51.624,2012-12-01,"False Alarm","Harrow","Stanmore",524,"Stanmore","1122334434232",1,0.01
"Saturday","7",-0.3405,51.624,2012-12-01,"False Alarm","Harrow","Stanmore",524,"Stanmore","1122334434232",3,0.02
"Saturday","7",-0.3405,51.624,2012-12-08,"Special Service","Harrow","Stanmore",700,"Mill Hill","1122334434232",1,0.01
"Saturday","7",-0.3405,51.624,2012-12-08,"Special Service","Harrow","Stanmore",700,"Mill Hill","1122334434232",3,0.02
"Sunday","10",-0.3405,51.624,2009-05-10,"False Alarm","Harrow","Stanmore",416,"Stanmore","1122334434232",6,0.03
"Sunday","10",-0.3405,51.624,2009-05-10,"False Alarm","Harrow","Stanmore",416,"Stanmore","1122334434232",2,0.02
"Sunday","15",-0.3405,51.624,2010-09-05,"Fire","Harrow","Stanmore",855,"Stanmore","1122334434232",3,0.02
"Sunday","15",-0.3405,51.624,2010-09-05,"Fire","Harrow","Stanmore",855,"Stanmore","1122334434232",7,0.03
